run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.1622419498695793,0.1622419498695793,24.5999999999754,1.0244484791913604,-0.05823297346816192,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.377430294220523,0.377430294220523,28.1999999999718,1.6435239979316925,-0.05689479840052625,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.36944648247534095,0.36944648247534095,28.1999999999718,1.6078972422168212,-0.057649282561805126,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.3574707648575717,0.3574707648575717,28.1999999999718,1.554225032963808,-0.058781008803723056,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,-0.083178890183909,-0.083178890183909,32.1999999999678,-0.3118646008483534,-0.15466086869936413,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,-0.10028138653472007,-0.10028138653472007,32.1999999999678,-0.3734142842455513,-0.1570261952158717,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,-0.1259351310609329,-0.1259351310609329,32.1999999999678,-0.4639306973763733,-0.16056809854888732,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.4034314678120734,0.4034314678120734,7.3999999999926,1.6484208218832768,-0.11616782526433755,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.398720758760982,0.398720758760982,7.3999999999926,1.6265151547976273,-0.11687489100412518,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.39165469518434204,0.39165469518434204,7.3999999999926,1.5936483724527308,-0.11793548961380684,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.5800920548978459,0.5800920548978459,8.5999999999914,2.4452868102106,-0.06682524244653454,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.5735641600818959,0.5735641600818959,8.5999999999914,2.4227585848195905,-0.06719851234955543,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.563772317857969,0.563772317857969,8.5999999999914,2.3884962861760077,-0.0677584172040876,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.17460810225553702,0.17460810225553702,11.399999999988596,1.1129151695972093,-0.05690440450300738,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.1681764834600945,0.1681764834600945,11.399999999988596,1.0730543017127827,-0.056904404503007266,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.15852905526693872,0.15852905526693872,11.399999999988596,1.0127124041189095,-0.056904404503007044,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.25092976775857156,0.25092976775857156,10.999999999988999,1.351907175710686,-0.10622312500195907,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.24129562618108746,0.24129562618108746,10.999999999988999,1.3008252706361119,-0.10658063575195775,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.2268444138148622,0.2268444138148622,10.999999999988999,1.2234955765840085,-0.107116901876956,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.48377032076448767,0.48377032076448767,11.3999999999886,2.2869367228008985,-0.062312299803172766,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.4773250666031603,0.4773250666031603,11.3999999999886,2.258050744551956,-0.06306244996332966,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.46765718536116685,0.46765718536116685,11.3999999999886,2.214172141985346,-0.06418767520356405,False
screened_candidate_pilot,5,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2023-07-17,2023-10-16,2024-01-16,0.05181685670407843,0.05181685670407843,13.399999999986605,0.24466424589970226,-0.0895083837445152,False
screened_candidate_pilot,5,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2023-07-17,2023-10-16,2024-01-16,0.04699266273409908,0.04699266273409908,13.399999999986605,0.22200094287297364,-0.0898725803910162,False
screened_candidate_pilot,5,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2023-07-17,2023-10-16,2024-01-16,0.03975637177911784,0.03975637177911784,13.399999999986605,0.18794715938203238,-0.09041887536076954,False
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.25464064947829534,0.25464064947829534,15.399999999984601,1.4434204101240793,-0.054154809927098535,False
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.24986664043056184,0.24986664043056184,15.399999999984601,1.4148811246478183,-0.054154809927098535,False
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.24270562685895847,0.24270562685895847,15.399999999984601,1.371930551029391,-0.05415480992709876,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.4659430877477462,0.4659430877477462,15.399999999984605,2.050191286170773,-0.05932759928525977,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.46262565871393635,0.46262565871393635,15.399999999984605,2.040185105831366,-0.05932759928525988,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.45764951516321295,0.45764951516321295,15.399999999984605,2.0249058367316732,-0.05932759928525988,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,0.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,0.28102008372820597,0.28102008372820597,15.7999999999842,1.0117359663897232,-0.1322645331813641,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,10.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,0.2748200683440021,0.2748200683440021,15.7999999999842,0.9867983665434198,-0.13295872155481814,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau63_k5,25.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,0.26552004526769624,0.26552004526769624,15.7999999999842,0.949571151345939,-0.13400000411499935,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,0.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.08205063140184166,0.08205063140184166,4.9999999999949996,0.365425959281868,-0.10977835713404349,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,10.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.07732163139595638,0.07732163139595638,4.9999999999949996,0.34386482673564606,-0.10977835713404327,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,25.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.07022813138712802,0.07022813138712802,4.9999999999949996,0.31162068598855813,-0.10977835713404349,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,0.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.5230184533735591,0.5230184533735591,5.399999999994599,2.3371557368699243,-0.09509879186688897,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,10.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.5181148225174312,0.5181148225174312,5.399999999994599,2.3197000053766454,-0.09509879186688874,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,25.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.5107593762332407,0.5107593762332407,5.399999999994599,2.293118568101179,-0.09509879186688919,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,0.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.051677918487772256,0.051677918487772256,8.1999999999918,0.2813214527613508,-0.08845106435034278,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,10.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.043709987471046485,0.043709987471046485,8.1999999999918,0.23769187894123606,-0.08855676722643124,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,25.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.03175809094596227,0.03175809094596227,8.1999999999918,0.1723692963701591,-0.0891038520000047,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,0.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.2448918492316947,0.2448918492316947,8.599999999991399,1.1487711016164261,-0.12787169674880183,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,10.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.23849597436952275,0.23849597436952275,8.599999999991399,1.1184518985128369,-0.12856939939140222,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,25.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.22890216207626324,0.22890216207626324,8.599999999991399,1.0727830680556556,-0.12961595335530207,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,0.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.505006866761065,0.505006866761065,7.399999999992597,2.2576936400378966,-0.060884467519457974,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,10.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.5017715434075058,0.5017715434075058,7.399999999992597,2.2445348676346075,-0.06088446751945764,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau126_k5,25.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.49691855837717736,0.49691855837717736,7.399999999992597,2.224661756899875,-0.06088446751945786,False
