universe,controller,split_id,cost_bps,train_end,validation_end,evaluation_start,evaluation_end,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_250,MRH_tau21_k5,4,0.0,2022-12-09,2023-03-14,2023-03-15,2023-06-13,0.14584815985928268,0.19857034122924574,0.7344911579225681,-0.042448171989933225,3.4359114425571806
liquid_us_equity_250,MRH_tau21_k5,4,10.0,2022-12-09,2023-03-14,2023-03-15,2023-06-13,0.12197286515275874,0.19937395069478459,0.6117793459330675,-0.042448171989933337,2.8734538952304325
liquid_us_equity_250,MRH_tau21_k5,5,0.0,2023-03-14,2023-06-13,2023-06-14,2023-09-13,0.025006882533461283,0.1744258942889641,0.14336680132991067,-0.07223264006393593,0.3461992045560084
liquid_us_equity_250,MRH_tau21_k5,5,10.0,2023-03-14,2023-06-13,2023-06-14,2023-09-13,0.005828641986530325,0.1746429242579533,0.0333746243156571,-0.07482860735842323,0.07789323084062875
liquid_us_equity_250,MRH_tau21_k5,6,0.0,2023-06-13,2023-09-13,2023-09-14,2023-12-12,0.41160470984069075,0.18734239209828457,2.19707192391648,-0.09282783230648484,4.434065728016601
liquid_us_equity_250,MRH_tau21_k5,6,10.0,2023-06-13,2023-09-13,2023-09-14,2023-12-12,0.38885099555231806,0.18565578758987755,2.094472790739031,-0.09645289228858445,4.031512029570402
liquid_us_equity_250,MRH_tau21_k5,7,0.0,2023-09-13,2023-12-12,2023-12-13,2024-03-14,0.862832073546981,0.2375073394999297,3.632864884765397,-0.03159678746967731,27.307588606839
liquid_us_equity_250,MRH_tau21_k5,7,10.0,2023-09-13,2023-12-12,2023-12-13,2024-03-14,0.8451005456072327,0.23724321032939327,3.562169574548902,-0.03241062299579911,26.074801020970664
liquid_us_equity_250,MRH_tau21_k5,8,0.0,2023-12-12,2024-03-14,2024-03-15,2024-06-13,0.39547564047901007,0.16152883567043608,2.448328429008443,-0.05176361753673753,7.640030957857499
liquid_us_equity_250,MRH_tau21_k5,8,10.0,2023-12-12,2024-03-14,2024-03-15,2024-06-13,0.37621770642096086,0.16144582274137434,2.330303132223537,-0.05366009030166197,7.0111269716275055
liquid_us_equity_250,MRH_tau21_k5,9,0.0,2024-03-14,2024-06-13,2024-06-14,2024-09-13,0.2098095940649629,0.13514472855249116,1.5524807834581495,-0.05045554074169423,4.158306322291127
liquid_us_equity_250,MRH_tau21_k5,9,10.0,2024-03-14,2024-06-13,2024-06-14,2024-09-13,0.18728853692098957,0.13451996365993374,1.392273175103306,-0.05045554074169434,3.7119518325270913
liquid_us_equity_250,MRH_tau21_k5,10,0.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,0.2262528549404519,0.16283743296006545,1.3894400742275832,-0.04106184981310468,5.510050228247009
liquid_us_equity_250,MRH_tau21_k5,10,10.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,0.2039548474791224,0.1637059215893411,1.245861148440925,-0.04297972611347689,4.745373363615366
liquid_us_equity_250,MRH_tau63_k5,0,0.0,2021-12-09,2022-03-11,2022-03-14,2022-06-10,0.09747062897355763,0.24169792169517687,0.40327458461178567,-0.09974768403977075,0.9771718502628852
liquid_us_equity_250,MRH_tau63_k5,0,10.0,2021-12-09,2022-03-11,2022-03-14,2022-06-10,0.08768795877442903,0.2409466304350077,0.3639310440480213,-0.10046788589253874,0.872795898854167
