update,mean_episode_reward
323,0.6654975130416764
324,0.5484031292144209
325,0.49894313024318154
326,0.5262916001665872
327,0.5717669733567163
328,0.6068854551316084
329,0.479721077431653
330,0.5657654296325442
331,0.5995042935974197
332,0.5750403839726156
333,0.6556963396918339
334,0.4657503492683948
335,0.5387452540065473
336,0.7414344043403011
337,0.626529601708171
338,0.5688570123456884
339,0.6839079189715752
340,0.6538207131573776
341,0.6655842331092572
342,0.6590569621960943
343,0.6823643229048079
344,0.6398844976793043
345,0.6839645773567705
346,0.6127773505577352
347,0.7063043362043876
348,0.6116439941203377
349,0.7259654176693099
350,0.6717727153034806
351,0.6114212135047031
352,0.6256126064739268
353,0.7096755152742844
354,0.5990014961571433
355,0.7306478333387835
356,0.5584711385114739
357,0.4599871686223196
358,0.6755895143918073
359,0.656032782397233
360,0.5773625916190213
361,0.6220496406688957
362,0.5832435808357938
363,0.5303976342838723
364,0.5398972621915163
365,0.5597186749898052
366,0.5510541525194034
367,0.5553460217245932
368,0.6897732424549758
369,0.5118710123109244
370,0.6026768339118765
371,0.52447950039641
372,0.5989184720286479
373,0.6418257427479451
374,0.5505509721260751
375,0.5600126232542001
376,0.6892614219638441
377,0.6357630431642368
378,0.5957930757528326
379,0.6152417269186117
380,0.5461658332048197
381,0.5010139423053867
382,0.43334249675293296
383,0.6568219326630546
384,0.6094806157246543
385,0.6394947681207365
386,0.6502186645520851
387,0.5564403587874646
388,0.5825924616268215
389,0.577176593777646
390,0.593679733069924
391,0.5988378177474564
392,0.7346998749950823
393,0.548679824884554
394,0.6357405026016446
395,0.6627756848368639
396,0.5382769758580253
397,0.6391607135155937
398,0.6909375860802053
399,0.6408834974184477
400,0.45931500587418367
401,0.6784700041268176
402,0.5380175470102889
403,0.6667189857980702
404,0.7355877969869956
405,0.6105156134144636
406,0.5734272416739259
407,0.6256478981813416
408,0.7677644099458121
409,0.5812317117476292
410,0.5957457818003604
411,0.562322396406671
412,0.6856879919650964
413,0.6215844607795589
414,0.7904171146316609
415,0.67638185286584
416,0.6062812239083541
417,0.6518628098613893
418,0.6938593190789106
419,0.49173114587028977
420,0.5511896514896458
421,0.6295411823375616
422,0.6530344360556531
423,0.6499256810056977
424,0.6746664111997234
425,0.5074055636262832
426,0.5342535023276772
427,0.7115241152156765
428,0.6303083553248143
429,0.6798296791760853
430,0.6117962384450948
431,0.5610922304137299
432,0.7037461874812531
433,0.6871201228059363
