universe,screen_rule,split_id,as_of_date,symbol,rank,score,lookback_start,lookback_end
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMT,5,0.07456887296774584,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ADI,6,0.06809315634546342,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMGN,7,0.05719163597897925,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AEP,8,0.03658337256162891,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AEE,9,0.026504272561986175,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ALL,10,0.016219842140303475,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AES,1,0.34301829375821,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,ALB,2,0.25372568121513384,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AMZN,3,0.2444139995386878,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AAPL,4,0.19344427340955894,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,A,5,0.16212788713677284,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AON,6,0.16138428311749453,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AMP,7,0.15503181222081053,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,ABNB,8,0.14580843558398238,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,APH,9,0.13464477975259714,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AFL,10,0.13076506830076173,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,APD,1,0.20160582545099004,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMGN,2,0.18074771570643233,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,ABBV,3,0.15803712981321505,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AFL,4,0.12591465417031666,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMAT,5,0.11735577427751842,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMP,6,0.11446759667354778,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AIG,7,0.11235181527639204,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AME,8,0.10043205398942501,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,A,9,0.09540817865779871,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,ADI,10,0.08853805511875912,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,ALGN,1,0.698850770156294,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AMD,2,0.27496721996372053,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,ABNB,3,0.2287223269283476,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AOS,4,0.1632426715114088,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AMAT,5,0.12373599054358042,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,ADI,6,0.11126604252260242,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AAPL,7,0.07500691963862138,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AXP,8,0.06873381922186161,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AMZN,9,0.06499047203423003,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,MO,10,0.02131473608340828,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,ADBE,1,0.43698439843344383,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AMD,2,0.42401375786211526,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AMZN,3,0.33494948702210836,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,GOOG,4,0.3202122919070851,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,GOOGL,5,0.3177609424853174,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,APO,6,0.28055989701901773,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AKAM,7,0.27759980932355965,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,ACN,8,0.2531590739585541,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AAPL,9,0.2029852087795747,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AMAT,10,0.1812815229422513,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,APA,1,0.2571518022508703,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,APO,2,0.19836882019292434,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AMGN,3,0.16813430439267996,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,ABNB,4,0.15864687405873346,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,ADBE,5,0.15568176547432833,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AMZN,6,0.14361283685046855,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AKAM,7,0.14187648195195446,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AFL,8,0.10696538216018547,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,GOOG,9,0.10503890771800695,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,ABBV,10,0.10502362759666939,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,ALL,1,0.3343240781838013,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AMD,2,0.2775972684061536,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AOS,3,0.18976232010466632,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AMT,4,0.17050540031568184,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,ADBE,5,0.14469971807791082,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,A,6,0.13770300640903343,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AAPL,7,0.11914638255050569,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AIG,8,0.1104659627653024,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AFL,9,0.10992668000319461,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,APH,10,0.10616637545874608,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ALGN,1,0.4573045093520862,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AMD,2,0.35934886075803396,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AXP,3,0.29316106059460645,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AMAT,4,0.27903717185305354,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AMZN,5,0.21202878477316012,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ALLE,6,0.193887848609116,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ABBV,7,0.1937562614527515,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,APO,8,0.1844507929296768,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ABNB,9,0.1842049009427229,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,APH,10,0.14836470226497367,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AES,1,0.3168140240626709,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,APH,2,0.2640179315889428,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AAPL,3,0.24006112424609327,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,GOOG,4,0.22586346960139791,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,GOOGL,5,0.22544406835712794,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,ADI,6,0.20846024595966672,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,MMM,7,0.18585402613796909,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AMAT,8,0.18547005176009845,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,APD,9,0.17240182802140946,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AMGN,10,0.10709336157362892,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APA,1,0.39592711339016207,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AMD,2,0.3127377386851071,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AOS,3,0.18717304712281457,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,ABBV,4,0.1778693891048213,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AAPL,5,0.17348993510206734,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APO,6,0.16864164236938328,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AMP,7,0.11892051658037595,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AMAT,8,0.11733674471283329,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APH,9,0.10495565218384484,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APD,10,0.1002975493171614,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,APA,1,0.5060057975127454,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,ABBV,2,0.21310324102131295,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,ALL,3,0.15402746369566422,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AEP,4,0.15389567979000995,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,MO,5,0.15383065434705756,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AMGN,6,0.08581761291195122,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AFL,7,0.0516960456707809,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AIG,8,0.04608048530595932,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,LNT,9,0.043529187177725914,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AEE,10,0.015803057692759248,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ALB,1,0.2866991900181559,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,APA,2,0.2534704964755228,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMCR,3,0.18150667367610818,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,APD,4,0.13865663207620194,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMT,5,0.07456887296774584,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ADI,6,0.06809315634546342,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMGN,7,0.05719163597897925,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AEP,8,0.03658337256162891,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AEE,9,0.026504272561986175,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ALL,10,0.016219842140303475,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AES,1,0.34301829375821,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,ALB,2,0.25372568121513384,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AMZN,3,0.2444139995386878,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AAPL,4,0.19344427340955894,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,A,5,0.16212788713677284,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AON,6,0.16138428311749453,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AMP,7,0.15503181222081053,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,ABNB,8,0.14580843558398238,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,APH,9,0.13464477975259714,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AFL,10,0.13076506830076173,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,APD,1,0.20160582545099004,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMGN,2,0.18074771570643233,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,ABBV,3,0.15803712981321505,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AFL,4,0.12591465417031666,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMAT,5,0.11735577427751842,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMP,6,0.11446759667354778,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AIG,7,0.11235181527639204,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AME,8,0.10043205398942501,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,A,9,0.09540817865779871,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,ADI,10,0.08853805511875912,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,ALGN,1,0.698850770156294,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AMD,2,0.27496721996372053,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,ABNB,3,0.2287223269283476,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AOS,4,0.1632426715114088,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AMAT,5,0.12373599054358042,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,ADI,6,0.11126604252260242,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AAPL,7,0.07500691963862138,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AXP,8,0.06873381922186161,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,AMZN,9,0.06499047203423003,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,5,2023-03-14,MO,10,0.02131473608340828,2022-12-09,2023-03-14
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,ADBE,1,0.43698439843344383,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AMD,2,0.42401375786211526,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AMZN,3,0.33494948702210836,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,GOOG,4,0.3202122919070851,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,GOOGL,5,0.3177609424853174,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,APO,6,0.28055989701901773,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AKAM,7,0.27759980932355965,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,ACN,8,0.2531590739585541,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AAPL,9,0.2029852087795747,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,6,2023-06-13,AMAT,10,0.1812815229422513,2023-03-14,2023-06-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,APA,1,0.2571518022508703,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,APO,2,0.19836882019292434,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AMGN,3,0.16813430439267996,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,ABNB,4,0.15864687405873346,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,ADBE,5,0.15568176547432833,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AMZN,6,0.14361283685046855,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AKAM,7,0.14187648195195446,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,AFL,8,0.10696538216018547,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,GOOG,9,0.10503890771800695,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,7,2023-09-13,ABBV,10,0.10502362759666939,2023-06-13,2023-09-13
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,ALL,1,0.3343240781838013,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AMD,2,0.2775972684061536,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AOS,3,0.18976232010466632,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AMT,4,0.17050540031568184,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,ADBE,5,0.14469971807791082,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,A,6,0.13770300640903343,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AAPL,7,0.11914638255050569,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AIG,8,0.1104659627653024,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,AFL,9,0.10992668000319461,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,8,2023-12-12,APH,10,0.10616637545874608,2023-09-13,2023-12-12
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ALGN,1,0.4573045093520862,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AMD,2,0.35934886075803396,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AXP,3,0.29316106059460645,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AMAT,4,0.27903717185305354,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,AMZN,5,0.21202878477316012,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ALLE,6,0.193887848609116,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ABBV,7,0.1937562614527515,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,APO,8,0.1844507929296768,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,ABNB,9,0.1842049009427229,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,9,2024-03-14,APH,10,0.14836470226497367,2023-12-12,2024-03-14
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AES,1,0.3168140240626709,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,APH,2,0.2640179315889428,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AAPL,3,0.24006112424609327,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,GOOG,4,0.22586346960139791,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,GOOGL,5,0.22544406835712794,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,ADI,6,0.20846024595966672,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,MMM,7,0.18585402613796909,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AMAT,8,0.18547005176009845,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,APD,9,0.17240182802140946,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,10,2024-06-13,AMGN,10,0.10709336157362892,2024-03-14,2024-06-13
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APA,1,0.39592711339016207,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AMD,2,0.3127377386851071,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AOS,3,0.18717304712281457,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,ABBV,4,0.1778693891048213,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AAPL,5,0.17348993510206734,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APO,6,0.16864164236938328,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AMP,7,0.11892051658037595,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,AMAT,8,0.11733674471283329,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APH,9,0.10495565218384484,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,0,2021-12-09,APD,10,0.1002975493171614,2021-09-10,2021-12-09
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,APA,1,0.5060057975127454,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,ABBV,2,0.21310324102131295,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,ALL,3,0.15402746369566422,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AEP,4,0.15389567979000995,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,MO,5,0.15383065434705756,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AMGN,6,0.08581761291195122,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AFL,7,0.0516960456707809,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AIG,8,0.04608048530595932,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,LNT,9,0.043529187177725914,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,1,2022-03-11,AEE,10,0.015803057692759248,2021-12-09,2022-03-11
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ALB,1,0.2866991900181559,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,APA,2,0.2534704964755228,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMCR,3,0.18150667367610818,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,APD,4,0.13865663207620194,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMT,5,0.07456887296774584,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ADI,6,0.06809315634546342,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AMGN,7,0.05719163597897925,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AEP,8,0.03658337256162891,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,AEE,9,0.026504272561986175,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,2,2022-06-10,ALL,10,0.016219842140303475,2022-03-11,2022-06-10
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AES,1,0.34301829375821,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,ALB,2,0.25372568121513384,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AMZN,3,0.2444139995386878,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AAPL,4,0.19344427340955894,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,A,5,0.16212788713677284,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AON,6,0.16138428311749453,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AMP,7,0.15503181222081053,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,ABNB,8,0.14580843558398238,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,APH,9,0.13464477975259714,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,3,2022-09-12,AFL,10,0.13076506830076173,2022-06-10,2022-09-12
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,APD,1,0.20160582545099004,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AMGN,2,0.18074771570643233,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,ABBV,3,0.15803712981321505,2022-09-12,2022-12-09
liquid_us_equity_250,momentum_63_top10,4,2022-12-09,AFL,4,0.12591465417031666,2022-09-12,2022-12-09
