run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper,source_path
screened_candidate_pilot,20,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2024-01-04,2024-04-08,2024-07-08,0.2714000984930798,0.2714000984930798,1.0000333894311098e-12,1.821322775739288,-0.0452596487432769,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,21,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2024-04-05,2024-07-09,2024-10-04,0.3525763831364772,0.3525763831364772,1.0000333894311098e-12,1.758882296379619,-0.1200505189355264,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,21,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2024-04-05,2024-07-09,2024-10-04,0.3525763831364772,0.3525763831364772,1.0000333894311098e-12,1.758882296379619,-0.1200505189355264,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,21,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2024-04-05,2024-07-09,2024-10-04,0.3525763831364776,0.3525763831364776,1.0000333894311098e-12,1.7588822963796211,-0.1200505189355264,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2018-01-02,2019-01-02,2019-04-04,2019-07-03,-0.1528905871564232,-0.1528905871564232,13.799999999986198,-1.084586909501477,-0.1053697177860815,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2018-01-02,2019-01-02,2019-04-04,2019-07-03,-0.1657295604575495,-0.1657295604575495,13.799999999986198,-1.1781247326587374,-0.1075155421957861,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2018-01-02,2019-01-02,2019-04-04,2019-07-03,-0.1849880204092446,-0.1849880204092446,13.799999999986198,-1.3174571132171136,-0.1107294478068199,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2018-01-02,2019-04-03,2019-07-05,2019-10-02,-0.1389580382354167,-0.1389580382354167,16.5999999999834,-0.6974387837836163,-0.0924604104551853,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2018-01-02,2019-04-03,2019-07-05,2019-10-02,-0.153457999425298,-0.153457999425298,16.5999999999834,-0.7722130432598521,-0.092460410455186,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2018-01-02,2019-04-03,2019-07-05,2019-10-02,-0.1752079412101244,-0.1752079412101244,16.5999999999834,-0.8843986526886711,-0.0924604104551857,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
