universe,screen_rule,controller,cost_bps,mean_ann_return,mean_sharpe,mean_turnover,worst_drawdown,splits
liquid_us_equity_500,vol_adjusted_momentum_63_top10,EW,0.0,0.2695742910451819,1.509667669068563,1.0000333894311098e-12,-0.1283318728927099,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,EW,10.0,0.2695742910451821,1.5096676690685649,1.0000333894311098e-12,-0.1283318728927105,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,EW,25.0,0.26957429104518194,1.5096676690685626,1.0000333894311098e-12,-0.12833187289271,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau126_k5,0.0,0.2774656517095471,1.2605111074232476,8.999999999991,-0.1503430491024205,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau126_k5,10.0,0.2723371793028122,1.237430790175815,8.999999999991,-0.1510226387180264,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau126_k5,25.0,0.2646444706927104,1.2027691118060568,8.999999999991,-0.152041513347263,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau21_k5,0.0,0.36283610717500164,1.8143910598416646,22.066666666644597,-0.1536335642731187,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau21_k5,10.0,0.3511220846395793,1.7564080110227394,22.066666666644597,-0.1546492039959892,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau21_k5,25.0,0.33355105083644543,1.668656058979967,22.066666666644597,-0.1561726635802964,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau63_k5,0.0,0.1852628753143645,0.7684373646124615,11.844444444432602,-0.1388477601472151,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau63_k5,10.0,0.17851088253499853,0.7330378359708973,11.844444444432602,-0.1395366819390968,9
liquid_us_equity_500,vol_adjusted_momentum_63_top10,MRH_tau63_k5,25.0,0.16838289336595244,0.679789503565703,11.844444444432602,-0.140570064626919,9
