universe,screen_rule,holding_budget,controller,split_id,cost_bps,train_start,train_end,validation_end,evaluation_start,evaluation_end,selected_symbols,turnover,ann_return,ann_vol,sharpe,max_dd,calmar,source_path
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,1.0000333894311098e-12,0.1476615951899424,0.1603947423007699,0.9206136876489938,-0.0375478026087513,3.932629473011932,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,1.0000333894311098e-12,0.1476615951899416,0.16039474230077,0.9206136876489878,-0.0375478026087513,3.9326294730119087,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,1.0000333894311098e-12,0.1476615951899411,0.16039474230077,0.920613687648985,-0.0375478026087514,3.932629473011885,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS ADI AMAT AAPL AXP AMZN MO,1.0000333894311098e-12,0.0013288505204203,0.1680010001869178,0.0079097774354552,-0.0821167143595497,0.0161824609127166,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS ADI AMAT AAPL AXP AMZN MO,1.0000333894311098e-12,0.0013288505204203,0.1680010001869178,0.0079097774354552,-0.0821167143595497,0.0161824609127166,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS ADI AMAT AAPL AXP AMZN MO,1.0000333894311098e-12,0.0013288505204203,0.1680010001869178,0.0079097774354552,-0.0821167143595497,0.0161824609127166,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE GOOGL GOOG AAPL AKAM AMZN ACN APO AMD AMAT,1.0000333894311098e-12,0.3449869576325004,0.2089334329457481,1.6511812052618162,-0.0943364879548693,3.656983263929492,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE GOOGL GOOG AAPL AKAM AMZN ACN APO AMD AMAT,1.0000333894311098e-12,0.3449869576325004,0.2089334329457481,1.6511812052618164,-0.0943364879548693,3.656983263929492,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,6,25.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE GOOGL GOOG AAPL AKAM AMZN ACN APO AMD AMAT,1.0000333894311098e-12,0.3449869576325004,0.208933432945748,1.6511812052618169,-0.0943364879548691,3.656983263929501,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,7,0.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO AMGN APA AKAM AFL ADBE ABBV AMP ABNB AMZN,1.0000333894311098e-12,0.278115112976272,0.1128161926977978,2.4652056262774025,-0.0320320492819151,8.68240150731191,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,7,10.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO AMGN APA AKAM AFL ADBE ABBV AMP ABNB AMZN,1.0000333894311098e-12,0.278115112976272,0.1128161926977978,2.4652056262774025,-0.0320320492819151,8.68240150731191,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,7,25.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO AMGN APA AKAM AFL ADBE ABBV AMP ABNB AMZN,1.0000333894311098e-12,0.2781151129762715,0.1128161926977978,2.465205626277397,-0.0320320492819151,8.682401507311896,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,8,0.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AOS AAPL AFL AKAM AMD APH AIG AMT ADBE,1.0000333894311098e-12,-0.0143520505670786,0.1151244229772973,-0.1246655591905485,-0.0682257505195554,-0.2103611973129499,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,8,10.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AOS AAPL AFL AKAM AMD APH AIG AMT ADBE,1.0000333894311098e-12,-0.0143520505670791,0.1151244229772973,-0.1246655591905522,-0.0682257505195556,-0.210361197312956,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,8,25.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AOS AAPL AFL AKAM AMD APH AIG AMT ADBE,1.0000333894311098e-12,-0.0143520505670813,0.1151244229772975,-0.1246655591905713,-0.0682257505195557,-0.2103611973129882,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,9,0.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AXP ALGN AIG APH AME AMP APO AMZN ABT,1.0000333894311098e-12,0.1463147172234773,0.1850943949705772,0.7904870228293254,-0.0964675135910034,1.5167252868390075,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,9,10.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AXP ALGN AIG APH AME AMP APO AMZN ABT,1.0000333894311098e-12,0.1463147172234755,0.1850943949705774,0.7904870228293148,-0.0964675135910041,1.516725286838979,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,9,25.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AXP ALGN AIG APH AME AMP APO AMZN ABT,1.0000333894311098e-12,0.1463147172234751,0.1850943949705774,0.7904870228293124,-0.0964675135910041,1.516725286838974,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,10,0.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APH APD AES AAPL GOOG GOOGL MMM AMAT ADI AWK,1.0000333894311098e-12,0.1101729575873839,0.1166436908713624,0.9445256469802632,-0.0509503812947206,2.1623578624059783,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,10,10.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APH APD AES AAPL GOOG GOOGL MMM AMAT ADI AWK,1.0000333894311098e-12,0.1101729575873839,0.1166436908713624,0.9445256469802632,-0.0509503812947206,2.1623578624059783,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,EW,10,25.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APH APD AES AAPL GOOG GOOGL MMM AMAT ADI AWK,1.0000333894311098e-12,0.1101729575873839,0.1166436908713624,0.944525646980264,-0.0509503812947206,2.1623578624059783,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,0,0.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,ABBV AAPL APA AMD AOS APD APH APO AMP AME,12.1999999999878,0.2207024489333728,0.2821125403811041,0.7823205896286812,-0.105784843940587,2.086333360336966,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,0,10.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,ABBV AAPL APA AMD AOS APD APH APO AMP AME,12.1999999999878,0.20926661157349,0.2812973656559982,0.7439337765738647,-0.1061425300030106,1.971562309336161,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,0,25.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,ABBV AAPL APA AMD AOS APD APH APO AMP AME,12.1999999999878,0.1921128555336588,0.2801532066198727,0.685742126070477,-0.1066790590966458,1.800848799742538,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,1,0.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,ABBV APA AEP MO ALL AMGN LNT AFL AIG AEE,15.399999999984605,-0.1086409301071626,0.2030451421057215,-0.535058012124518,-0.0612543934420956,-1.7736022512097596,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,1,10.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,ABBV APA AEP MO ALL AMGN LNT AFL AIG AEE,15.399999999984605,-0.1198021625567733,0.2032311311678201,-0.5894872594949836,-0.0620053899273419,-1.9321249764774588,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,1,25.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,ABBV APA AEP MO ALL AMGN LNT AFL AIG AEE,15.399999999984605,-0.1365440112311926,0.2036068045377968,-0.6706259721549458,-0.0631318846552096,-2.162837557832389,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,2,0.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,AMCR APD ALB APA AMGN AMT AEP ADI AEE ALL,17.3999999999826,-0.127535208978025,0.2995708566008956,-0.4257263554428747,-0.1235599133762063,-1.0321730202956916,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,2,10.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,AMCR APD ALB APA AMGN AMT AEP ADI AEE ALL,17.3999999999826,-0.1389805573001812,0.2987147878251007,-0.4652617244416098,-0.1235599133762063,-1.124802968062129,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,2,25.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,AMCR APD ALB APA AMGN AMT AEP ADI AEE ALL,17.3999999999826,-0.1561485797834181,0.2974956944158876,-0.5248767720470049,-0.1235599133762067,-1.2637478897118022,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,3,0.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES AON AAPL AFL ALB AMZN AMP APH A AME,20.5999999999794,-0.2559364417103267,0.183278603671073,-1.3964338257850055,-0.1074779624070377,-2.381292275886935,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES AON AAPL AFL ALB AMZN AMP APH A AME,20.5999999999794,-0.2686413361052273,0.1837690767846796,-1.461841898561257,-0.1099753104699831,-2.4427422387328304,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES AON AAPL AFL ALB AMZN AMP APH A AME,20.5999999999794,-0.2876986776975818,0.184664608879404,-1.5579524384334342,-0.1137149064057316,-2.52999968771509,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,22.599999999977396,-0.0821308632467836,0.1591983339046764,-0.5159027813409494,-0.106585165254285,-0.7705656134234979,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,22.599999999977396,-0.0948490567589153,0.1597228134436199,-0.5938353746304496,-0.1090850114350872,-0.8694966935442572,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,22.599999999977396,-0.1139263470271187,0.1606939838765251,-0.7089646063784759,-0.1128283481194816,-1.0097315871846737,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS ADI AMAT AAPL AXP AMZN MO,27.799999999972194,-0.327753568355825,0.191261522582905,-1.7136409034495788,-0.1409641779578342,-2.3250840965535153,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS ADI AMAT AAPL AXP AMZN MO,27.799999999972194,-0.3470316078779638,0.1907805712874754,-1.8190091660498513,-0.1440539580025525,-2.409039034313835,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS ADI AMAT AAPL AXP AMZN MO,27.799999999972194,-0.3759486671611687,0.1903666368606531,-1.974866359772827,-0.1486783196397652,-2.5286044937118706,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE GOOGL GOOG AAPL AKAM AMZN ACN APO AMD AMAT,24.999999999975,0.3167641766654419,0.2315830320417928,1.3678211821965822,-0.107757424944735,2.9396041787835903,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE GOOGL GOOG AAPL AKAM AMZN ACN APO AMD AMAT,24.999999999975,0.3054150888716282,0.231002471182401,1.322129098043927,-0.1088278305171766,2.8064061133757265,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,6,25.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE GOOGL GOOG AAPL AKAM AMZN ACN APO AMD AMAT,24.999999999975,0.2883914571809085,0.2302400635037012,1.2525685269150386,-0.1104323681847481,2.6114758011512698,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,7,0.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO AMGN APA AKAM AFL ADBE ABBV AMP ABNB AMZN,28.999999999970996,0.1389099176138,0.143083073829051,0.970834032953417,-0.0685893241725363,2.025241089449241,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,7,10.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO AMGN APA AKAM AFL ADBE ABBV AMP ABNB AMZN,28.999999999970996,0.1244104235278675,0.1424792669861815,0.8731826472623587,-0.0685893241725366,1.813845303579592,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,7,25.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO AMGN APA AKAM AFL ADBE ABBV AMP ABNB AMZN,28.999999999970996,0.1026611823989749,0.1417931189237718,0.7240209057919215,-0.0685893241725364,1.4967516247752186,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,8,0.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AOS AAPL AFL AKAM AMD APH AIG AMT ADBE,30.1999999999698,0.4154273698719408,0.1166759901449212,3.56052148648908,-0.049065911564142,8.466720715468641,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,8,10.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AOS AAPL AFL AKAM AMD APH AIG AMT ADBE,30.1999999999698,0.4089981787437433,0.1165274795373005,3.5098860832162138,-0.0490659115641419,8.335688988489292,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,8,25.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AOS AAPL AFL AKAM AMD APH AIG AMT ADBE,30.1999999999698,0.3993543920514515,0.1163653503965667,3.431901254858441,-0.0490659115641419,8.13914139802033,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,9,0.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AXP ALGN AIG APH AME AMP APO AMZN ABT,33.7999999999662,0.1618247792723939,0.1829058214732235,0.8847437329664188,-0.0818660490338121,1.976701956186755,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,9,10.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AXP ALGN AIG APH AME AMP APO AMZN ABT,33.7999999999662,0.1506401780180231,0.1830557740809199,0.8229195652173723,-0.081866049033812,1.8400812033076883,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,9,25.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AXP ALGN AIG APH AME AMP APO AMZN ABT,33.7999999999662,0.1338632761364628,0.1833880595029384,0.7299454310087622,-0.0818660490338116,1.635150073989042,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,10,0.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APH APD AES AAPL GOOG GOOGL MMM AMAT ADI AWK,34.1999999999658,0.3352364639662823,0.1338711149336716,2.5041732425241685,-0.0359112184297139,9.335145913054392,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,10,10.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APH APD AES AAPL GOOG GOOGL MMM AMAT ADI AWK,34.1999999999658,0.3256089864527549,0.1338011948968317,2.433528240920302,-0.0359112184297133,9.06705482803322,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau21_k5,10,25.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APH APD AES AAPL GOOG GOOGL MMM AMAT ADI AWK,34.1999999999658,0.3111677701824673,0.1338562181950413,2.324641876007146,-0.0359112184297133,8.664918200501344,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,0,0.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,ABBV AAPL APA AMD AOS APD APH APO AMP AME,7.7999999999922,0.0569655634683528,0.2788829862438595,0.2042633157202963,-0.1196364723505525,0.4761554929583608,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,0,10.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,ABBV AAPL APA AMD AOS APD APH APO AMP AME,7.7999999999922,0.0520661192558069,0.2785198937599888,0.186938600875984,-0.1199886177616116,0.433925485822462,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,0,25.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,ABBV AAPL APA AMD AOS APD APH APO AMP AME,7.7999999999922,0.0447169529369881,0.2779874236122219,0.1608596257908601,-0.1205168358782015,0.3710432041363054,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,1,0.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,ABBV APA AEP MO ALL AMGN LNT AFL AIG AEE,9.3999999999906,-0.0333869491821245,0.2007195034324921,-0.1663363480429656,-0.0538664241605184,-0.6198100152706227,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,1,10.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,ABBV APA AEP MO ALL AMGN LNT AFL AIG AEE,9.3999999999906,-0.0397250518945466,0.2010294540000854,-0.197608117138557,-0.0546233310211893,-0.7272542913651565,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,1,25.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,ABBV APA AEP MO ALL AMGN LNT AFL AIG AEE,9.3999999999906,-0.0492322059631775,0.2015273425517262,-0.2442954158952242,-0.0557586913121953,-0.8829512458719905,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,2,0.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,AMCR APD ALB APA AMGN AMT AEP ADI AEE ALL,10.1999999999898,-0.4761700669392379,0.3096557329754439,-1.5377401941253934,-0.1955587645487176,-2.434920613431158,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,2,10.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,AMCR APD ALB APA AMGN AMT AEP ADI AEE ALL,10.1999999999898,-0.4827089608731985,0.3091582898885873,-1.561365089209133,-0.1965240940312582,-2.4562329787103083,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,2,25.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,AMCR APD ALB APA AMGN AMT AEP ADI AEE ALL,10.1999999999898,-0.492517301774134,0.308451085827184,-1.5967436147995278,-0.1979720882550693,-2.487811822932745,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,3,0.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES AON AAPL AFL ALB AMZN AMP APH A AME,12.999999999987,-0.2525172510819078,0.1927753180217895,-1.3099044715467971,-0.117495665879278,-2.1491622621996087,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES AON AAPL AFL ALB AMZN AMP APH A AME,12.999999999987,-0.2604930127886962,0.1928721945755399,-1.3505991019629393,-0.118907108011096,-2.19072700651501,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES AON AAPL AFL ALB AMZN AMP APH A AME,12.999999999987,-0.2724566553488738,0.1930716178076846,-1.4111688628354075,-0.121022153198421,-2.251295718560866,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,13.3999999999866,0.1616669658825711,0.1736697468609579,0.930887323807023,-0.0359321252056507,4.499231953378813,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,vol_adjusted_momentum_63_top10,10,MRH_tau63_k5,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMGN ABBV APD AFL AIG AME AMP A MO AMAT,13.3999999999866,0.1568713815909657,0.1737162493950347,0.90303228475382,-0.0363177523555674,4.319413273453807,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
